stt,bm25_retrieved,bm25_hit@1,bm25_recall@1,bm25_hit@3,bm25_recall@3,bm25_hit@5,bm25_recall@5,bm25_hit@10,bm25_recall@10,bm25_hit@20,bm25_recall@20,bm25_hit@30,bm25_recall@30,bm25_mrr,tfidf_retrieved,tfidf_hit@1,tfidf_recall@1,tfidf_hit@3,tfidf_recall@3,tfidf_hit@5,tfidf_recall@5,tfidf_hit@10,tfidf_recall@10,tfidf_hit@20,tfidf_recall@20,tfidf_hit@30,tfidf_recall@30,tfidf_mrr,keyword_retrieved,keyword_hit@1,keyword_recall@1,keyword_hit@3,keyword_recall@3,keyword_hit@5,keyword_recall@5,keyword_hit@10,keyword_recall@10,keyword_hit@20,keyword_recall@20,keyword_hit@30,keyword_recall@30,keyword_mrr,semantic_retrieved,semantic_hit@1,semantic_recall@1,semantic_hit@3,semantic_recall@3,semantic_hit@5,semantic_recall@5,semantic_hit@10,semantic_recall@10,semantic_hit@20,semantic_recall@20,semantic_hit@30,semantic_recall@30,semantic_mrr
619,"[""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d33"", ""36-2024-QH15:d18"", ""168-2024-ND-CP:d6"", ""36-2024-QH15:d31"", ""100-2019-ND-CP:d11"", ""168-2024-ND-CP:d12""]",0,0.0,1,0.3333,1,0.3333,1,0.6667,1,0.6667,1,0.6667,0.3333,"[""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""36-2024-QH15:d33"", ""36-2024-QH15:d18"", ""36-2024-QH15:d10"", ""36-2024-QH15:d16"", ""36-2024-QH15:d31"", ""100-2019-ND-CP:d11""]",0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,1,0.6667,0.25,"[""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d9"", ""168-2024-ND-CP:d6"", ""36-2024-QH15:d55"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d23"", ""168-2024-ND-CP:d21"", ""100-2019-ND-CP:d5""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.5,"[""168-2024-ND-CP:d13"", ""100-2019-ND-CP:d19"", ""168-2024-ND-CP:d14"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d17"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d16"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d18"", ""36-2024-QH15:d16""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.6667,0.25
620,"[""100-2019-ND-CP:d80"", ""100-2019-ND-CP:d30"", ""168-2024-ND-CP:d47"", ""36-2024-QH15:d53"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d4"", ""168-2024-ND-CP:d50"", ""36-2024-QH15:d9"", ""36-2024-QH15:d43"", ""168-2024-ND-CP:d3""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,1,0.6667,0.2,"[""100-2019-ND-CP:d80"", ""59-2020-QH14:d192"", ""59-2020-QH14:d133"", ""168-2025-ND:d84"", ""36-2024-QH15:d54"", ""168-2024-ND-CP:d29"", ""36-2024-QH15:d43"", ""168-2024-ND-CP:d47"", ""36-2024-QH15:d53"", ""89-2024-ND:d8""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d37"", ""100-2019-ND-CP:d23"", ""100-2019-ND-CP:d30"", ""100-2019-ND-CP:d31"", ""100-2019-ND-CP:d38"", ""168-2024-ND-CP:d39""]",1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1.0,"[""100-2019-ND-CP:d16"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d17"", ""100-2019-ND-CP:d20"", ""100-2019-ND-CP:d24"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d31"", ""168-2024-ND-CP:d7""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.6667,1,0.6667,0.0833
621,"[""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d8"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d9"", ""36-2024-QH15:d20"", ""36-2024-QH15:d2"", ""168-2024-ND-CP:d26""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.5,"[""36-2024-QH15:d20"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d8"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d7"", ""36-2024-QH15:d21"", ""36-2024-QH15:d2"", ""36-2024-QH15:d31""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.25,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d23""]",1,0.3333,1,0.3333,1,0.3333,1,0.6667,1,0.6667,1,1.0,1.0,"[""36-2024-QH15:d40"", ""36-2024-QH15:d64"", ""36-2024-QH15:d88"", ""168-2024-ND-CP:d15"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d35"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d5"", ""36-2024-QH15:d58"", ""36-2024-QH15:d12""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
622,"[""36-2024-QH15:d31"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d8"", ""36-2024-QH15:d33"", ""36-2024-QH15:d82"", ""168-2024-ND-CP:d40"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d41"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d15""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.04,"[""36-2024-QH15:d31"", ""59-2020-QH14:d40"", ""01-2021-ND:d88"", ""36-2024-QH15:d54"", ""168-2024-ND-CP:d40"", ""36-2024-QH15:d21"", ""36-2024-QH15:d82"", ""168-2024-ND-CP:d29"", ""100-2019-ND-CP:d40"", ""168-2024-ND-CP:d9""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0435,"[""100-2019-ND-CP:d61"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d31"", ""100-2019-ND-CP:d40"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d29"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d8""]",0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5,"[""36-2024-QH15:d81"", ""36-2024-QH15:d71"", ""36-2024-QH15:d67"", ""168-2024-ND-CP:d54"", ""36-2024-QH15:d21"", ""168-2024-ND-CP:d4"", ""100-2019-ND-CP:d38"", ""168-2025-ND:d117"", ""47-2021-ND:d18"", ""36-2024-QH15:d77""]",0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.3333
623,"[""168-2024-ND-CP:d3"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d30"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d50"", ""100-2019-ND-CP:d31"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d5""]",0,0.0,1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,0.3333,"[""01-2021-ND:d90"", ""100-2019-ND-CP:d80"", ""36-2024-QH15:d19"", ""168-2024-ND-CP:d47"", ""01-2021-ND:d53"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d50"", ""36-2024-QH15:d87"", ""168-2025-ND:d46"", ""59-2020-QH14:d61""]",0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,0.25,"[""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d38"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d21"", ""100-2019-ND-CP:d5""]",1,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,"[""36-2024-QH15:d37"", ""36-2024-QH15:d40"", ""36-2024-QH15:d19"", ""100-2019-ND-CP:d16"", ""168-2024-ND-CP:d15"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d21"", ""36-2024-QH15:d39"", ""168-2024-ND-CP:d20"", ""36-2024-QH15:d89""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
624,"[""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d8"", ""100-2019-ND-CP:d63"", ""100-2019-ND-CP:d66"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1,"[""100-2019-ND-CP:d63"", ""100-2019-ND-CP:d66"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d8"", ""100-2019-ND-CP:d6"", ""59-2020-QH14:d197"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1,"[""168-2024-ND-CP:d52"", ""100-2019-ND-CP:d8"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d7"", ""89-2024-ND:d11""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1667,"[""36-2024-QH15:d21"", ""100-2019-ND-CP:d66"", ""168-2024-ND-CP:d15"", ""100-2019-ND-CP:d46"", ""168-2024-ND-CP:d30"", ""100-2019-ND-CP:d35"", ""100-2019-ND-CP:d38"", ""100-2019-ND-CP:d41"", ""168-2024-ND-CP:d44"", ""168-2024-ND-CP:d29""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
625,"[""36-2024-QH15:d46"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d26"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d9"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d31"", ""100-2019-ND-CP:d8"", ""100-2019-ND-CP:d23""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.6667,1,0.6667,0.0769,"[""36-2024-QH15:d46"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d20"", ""36-2024-QH15:d10"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d23"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d31""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,1.0,0.0625,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d80"", ""01-2021-ND:d75"", ""168-2024-ND-CP:d47"", ""168-2024-ND-CP:d32"", ""168-2025-ND:d55"", ""168-2025-ND:d107"", ""100-2019-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,0.1667,"[""100-2019-ND-CP:d18"", ""168-2024-ND-CP:d15"", ""100-2019-ND-CP:d7"", ""168-2024-ND-CP:d28"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d34"", ""100-2019-ND-CP:d9"", ""100-2019-ND-CP:d33"", ""168-2024-ND-CP:d35"", ""100-2019-ND-CP:d30""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.2
626,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d9"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d40""]",1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.6667,1.0,"[""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d38"", ""36-2024-QH15:d58"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d40"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d26"", ""01-2021-ND:d83""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.25,"[""168-2024-ND-CP:d40"", ""100-2019-ND-CP:d38"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d36"", ""168-2024-ND-CP:d13"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d38"", ""36-2024-QH15:d43"", ""100-2019-ND-CP:d80"", ""168-2024-ND-CP:d7""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.6667,0.3333,"[""168-2024-ND-CP:d53"", ""36-2024-QH15:d88"", ""36-2024-QH15:d40"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d21"", ""36-2024-QH15:d37"", ""36-2024-QH15:d89"", ""168-2024-ND-CP:d22"", ""100-2019-ND-CP:d84"", ""168-2024-ND-CP:d34""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0769
628,"[""36-2024-QH15:d39"", ""168-2024-ND-CP:d3"", ""100-2019-ND-CP:d30"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d16"", ""168-2024-ND-CP:d26"", ""100-2019-ND-CP:d17"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d16"", ""168-2024-ND-CP:d32""]",0,0.0,0,0.0,0,0.0,1,0.5,1,1.0,1,1.0,0.1,"[""36-2024-QH15:d39"", ""59-2020-QH14:d112"", ""59-2020-QH14:d123"", ""59-2020-QH14:d124"", ""59-2020-QH14:d125"", ""168-2024-ND-CP:d31"", ""100-2019-ND-CP:d18"", ""100-2019-ND-CP:d17"", ""01-2021-ND:d54"", ""168-2025-ND:d47""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""36-2024-QH15:d39"", ""168-2024-ND-CP:d13"", ""168-2025-ND:d69"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d16"", ""168-2024-ND-CP:d6"", ""168-2025-ND:d71"", ""168-2024-ND-CP:d3"", ""168-2024-ND-CP:d31"", ""01-2021-ND:d75""]",0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,0.25,"[""36-2024-QH15:d37"", ""36-2024-QH15:d62"", ""36-2024-QH15:d89"", ""36-2024-QH15:d40"", ""36-2024-QH15:d88"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d16"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d18"", ""168-2024-ND-CP:d17""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0833
629,"[""36-2024-QH15:d11"", ""36-2024-QH15:d14"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d8"", ""36-2024-QH15:d27"", ""168-2024-ND-CP:d7"", ""36-2024-QH15:d15"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d24""]",1,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,"[""36-2024-QH15:d11"", ""36-2024-QH15:d14"", ""36-2024-QH15:d15"", ""36-2024-QH15:d27"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d47"", ""36-2024-QH15:d24""]",1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1.0,"[""100-2019-ND-CP:d56"", ""100-2019-ND-CP:d39"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d8"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d37"", ""168-2024-ND-CP:d7"", ""36-2024-QH15:d11"", ""100-2019-ND-CP:d7""]",0,0.0,1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,0.3333,"[""168-2024-ND-CP:d15"", ""36-2024-QH15:d26"", ""36-2024-QH15:d20"", ""100-2019-ND-CP:d39"", ""36-2024-QH15:d24"", ""36-2024-QH15:d16"", ""100-2019-ND-CP:d7"", ""36-2024-QH15:d15"", ""100-2019-ND-CP:d25"", ""36-2024-QH15:d17""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0385
630,"[""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d46"", ""23-2022-ND:d23"", ""168-2024-ND-CP:d3"", ""36-2024-QH15:d30"", ""36-2024-QH15:d2"", ""168-2024-ND-CP:d20"", ""36-2024-QH15:d10"", ""36-2024-QH15:d33""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0556,"[""168-2024-ND-CP:d27"", ""23-2022-ND:d23"", ""36-2024-QH15:d46"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d26"", ""59-2020-QH14:d5"", ""168-2024-ND-CP:d19"", ""36-2024-QH15:d2"", ""36-2024-QH15:d76"", ""168-2024-ND-CP:d20""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6667,0.0435,"[""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d37"", ""168-2024-ND-CP:d39"", ""36-2024-QH15:d55"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d12""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.6667,0.2,"[""100-2019-ND-CP:d23"", ""100-2019-ND-CP:d16"", ""100-2019-ND-CP:d25"", ""100-2019-ND-CP:d33"", ""100-2019-ND-CP:d21"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d18"", ""168-2024-ND-CP:d34"", ""100-2019-ND-CP:d18""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0769
631,"[""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d26"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d9"", ""100-2019-ND-CP:d66""]",0,0.0,1,0.5,1,0.5,1,0.5,1,1.0,1,1.0,0.5,"[""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d2"", ""168-2025-ND:d80"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d66"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d47""]",0,0.0,1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,0.5,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d52"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d39"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d13"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d7""]",1,0.5,1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,1.0,"[""100-2019-ND-CP:d13"", ""168-2024-ND-CP:d30"", ""100-2019-ND-CP:d35"", ""168-2024-ND-CP:d29"", ""100-2019-ND-CP:d9"", ""100-2019-ND-CP:d60"", ""100-2019-ND-CP:d11"", ""100-2019-ND-CP:d30"", ""168-2024-ND-CP:d44"", ""100-2019-ND-CP:d43""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
632,"[""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""23-2022-ND:d23"", ""168-2024-ND-CP:d9"", ""168-2024-ND-CP:d6"", ""36-2024-QH15:d46"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d8""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0909,"[""23-2022-ND:d23"", ""168-2024-ND-CP:d27"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d35"", ""36-2024-QH15:d14"", ""168-2024-ND-CP:d37"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d27"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d27"", ""168-2024-ND-CP:d32"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d52"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d16"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d80""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0769,"[""100-2019-ND-CP:d84"", ""168-2024-ND-CP:d4"", ""100-2019-ND-CP:d25"", ""100-2019-ND-CP:d18"", ""36-2024-QH15:d88"", ""168-2024-ND-CP:d54"", ""168-2024-ND-CP:d52"", ""100-2019-ND-CP:d32"", ""100-2019-ND-CP:d35"", ""100-2019-ND-CP:d38""]",0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0.5
633,"[""100-2019-ND-CP:d44"", ""100-2019-ND-CP:d47"", ""100-2019-ND-CP:d42"", ""100-2019-ND-CP:d66"", ""168-2024-ND-CP:d36"", ""168-2024-ND-CP:d26"", ""168-2024-ND-CP:d20"", ""100-2019-ND-CP:d41"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d24""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.75,0.0833,"[""100-2019-ND-CP:d44"", ""100-2019-ND-CP:d62"", ""100-2019-ND-CP:d42"", ""100-2019-ND-CP:d47"", ""168-2024-ND-CP:d36"", ""168-2024-ND-CP:d19"", ""100-2019-ND-CP:d66"", ""36-2024-QH15:d24"", ""100-2019-ND-CP:d64"", ""100-2019-ND-CP:d46""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0.05,"[""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d21"", ""168-2024-ND-CP:d13"", ""100-2019-ND-CP:d39"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d14"", ""100-2019-ND-CP:d5""]",1,0.25,1,0.25,1,0.25,1,0.25,1,0.5,1,0.5,1.0,"[""168-2024-ND-CP:d34"", ""168-2024-ND-CP:d32"", ""168-2024-ND-CP:d15"", ""168-2024-ND-CP:d20"", ""168-2024-ND-CP:d29"", ""168-2024-ND-CP:d22"", ""100-2019-ND-CP:d18"", ""168-2024-ND-CP:d17"", ""100-2019-ND-CP:d30"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,0.1
634,"[""168-2024-ND-CP:d6"", ""36-2024-QH15:d49"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d27"", ""168-2024-ND-CP:d3"", ""100-2019-ND-CP:d47"", ""100-2019-ND-CP:d16"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d56"", ""168-2024-ND-CP:d8""]",1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1.0,"[""100-2019-ND-CP:d47"", ""59-2020-QH14:d12"", ""59-2020-QH14:d212"", ""59-2020-QH14:d72"", ""168-2024-ND-CP:d43"", ""168-2024-ND-CP:d36"", ""59-2020-QH14:d56"", ""36-2024-QH15:d27"", ""100-2019-ND-CP:d76"", ""168-2024-ND-CP:d6""]",0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,0.1,"[""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d80"", ""100-2019-ND-CP:d54"", ""168-2024-ND-CP:d3"", ""168-2025-ND:d69"", ""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d47"", ""100-2019-ND-CP:d5"", ""168-2025-ND:d54""]",1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1.0,"[""168-2024-ND-CP:d4"", ""168-2024-ND-CP:d54"", ""168-2024-ND-CP:d10"", ""100-2019-ND-CP:d47"", ""59-2020-QH14:d206"", ""36-2024-QH15:d88"", ""168-2024-ND-CP:d15"", ""44-2025-ND:d24"", ""100-2019-ND-CP:d9"", ""23-2022-ND:d47""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0.0417
635,"[""36-2024-QH15:d11"", ""36-2024-QH15:d14"", ""168-2024-ND-CP:d8"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d6"", ""36-2024-QH15:d15"", ""100-2019-ND-CP:d47"", ""100-2019-ND-CP:d6"", ""100-2019-ND-CP:d5"", ""168-2024-ND-CP:d9""]",1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,1,1.0,1.0,"[""36-2024-QH15:d11"", ""36-2024-QH15:d15"", ""36-2024-QH15:d14"", ""168-2024-ND-CP:d7"", ""100-2019-ND-CP:d47"", ""168-2024-ND-CP:d8"", ""36-2024-QH15:d24"", ""168-2024-ND-CP:d6"", ""100-2019-ND-CP:d6"", ""36-2024-QH15:d27""]",1,0.5,1,0.5,1,0.5,1,1.0,1,1.0,1,1.0,1.0,"[""100-2019-ND-CP:d6"", ""168-2024-ND-CP:d7"", ""168-2024-ND-CP:d8"", ""36-2024-QH15:d11"", ""100-2019-ND-CP:d5"", ""100-2019-ND-CP:d39"", ""168-2024-ND-CP:d6"", ""168-2024-ND-CP:d12"", ""100-2019-ND-CP:d7"", ""100-2019-ND-CP:d8""]",0,0.0,0,0.0,1,0.5,1,1.0,1,1.0,1,1.0,0.25,"[""168-2024-ND-CP:d15"", ""100-2019-ND-CP:d47"", ""36-2024-QH15:d20"", ""100-2019-ND-CP:d39"", ""100-2019-ND-CP:d44"", ""36-2024-QH15:d24"", ""168-2024-ND-CP:d10"", ""36-2024-QH15:d16"", ""100-2019-ND-CP:d25"", ""100-2019-ND-CP:d7""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
